21842	0.57	-1.60	15.74	-6	25	13	-14	-26	229	0.17	-0.12	0.62	28.28	1549.94	325.03
21862	0.53	-1.42	16.34	-9	32	12	-15	-25	228	0.17	-0.12	0.62	28.28	1549.94	325.05
21882	0.48	-1.23	16.93	-8	26	7	-13	-26	227	0.17	-0.12	0.62	28.28	1548.82	325.05
21902	0.46	-1.09	17.43	-11	20	13	-14	-29	226	0.17	-0.12	0.62	28.28	1548.82	325.05
21922	0.50	-0.96	17.91	-9	24	13	-18	-29	227	0.17	-0.12	0.62	28.28	1548.82	325.05
21942	0.55	-0.75	18.39	-6	31	8	-17	-28	228	0.17	-0.12	0.62	28.28	1548.82	325.09
21962	0.57	-0.59	18.85	-6	37	12	-17	-31	222	0.17	-0.12	0.62	28.29	1546.81	325.09
21982	0.65	-0.46	19.30	-10	34	9	-16	-29	223	0.17	-0.12	0.62	28.29	1546.81	325.09
22002	0.67	-0.35	19.75	-10	31	9	-16	-27	226	0.17	-0.12	0.64	28.29	1546.81	325.09
22022	0.66	-0.26	20.17	-3	35	8	-16	-30	226	0.17	-0.12	0.64	28.29	1546.81	325.13
22042	0.71	-0.16	20.56	-10	24	14	-16	-29	226	0.17	-0.12	0.64	28.29	1545.84	325.13
22062	0.73	-0.06	20.95	-9	20	13	-13	-28	228	0.17	-0.12	0.64	28.29	1545.84	325.13
22082	0.73	-0.06	21.34	-7	33	10	-12	-26	231	0.17	-0.12	0.64	28.29	1545.84	325.13
22102	0.68	-0.07	21.71	-6	27	13	-14	-27	230	0.17	-0.12	0.64	28.29	1545.84	325.09
22122	0.67	-0.05	22.08	-3	34	12	-12	-27	230	0.17	-0.12	0.63	28.29	1547.55	325.09
22142	0.65	-0.07	22.40	-6	32	12	-12	-28	229	0.17	-0.12	0.63	28.29	1547.55	325.09
22162	0.65	-0.09	22.72	-8	31	12	-12	-28	230	0.17	-0.12	0.63	28.29	1547.55	325.09
22182	0.66	-0.10	23.03	-5	25	15	-14	-29	229	0.17	-0.12	0.63	28.29	1547.55	325.07
22202	0.69	-0.05	23.33	-5	24	11	-17	-27	231	0.17	-0.12	0.63	28.28	1549.04	325.07
22222	0.67	0.06	23.62	-7	19	13	-14	-28	229	0.17	-0.12	0.63	28.28	1549.04	325.07
22242	0.68	0.08	23.91	-3	25	13	-16	-26	232	0.17	-0.12	0.65	28.28	1549.04	325.07
22262	0.64	0.12	24.18	-6	40	17	-16	-25	231	0.17	-0.12	0.65	28.28	1549.04	325.03
22282	0.58	0.18	24.45	-3	29	8	-15	-25	229	0.17	-0.12	0.65	28.28	1549.04	325.03
22302	0.53	0.20	24.71	-6	35	11	-14	-26	230	0.17	-0.12	0.65	28.28	1550.32	325.03
22322	0.50	0.19	24.96	-6	36	14	-18	-26	228	0.17	-0.12	0.65	28.28	1550.32	325.03
22342	0.48	0.28	25.21	-8	37	13	-16	-27	229	0.17	-0.12	0.65	28.28	1550.32	325.07
22362	0.47	0.32	25.46	-9	31	9	-13	-26	227	0.17	-0.12	0.64	28.28	1548.53	325.07
22382	0.46	0.29	25.69	-2	30	13	-16	-28	228	0.17	-0.12	0.64	28.28	1548.19	325.07
22402	0.49	0.33	25.91	-6	24	10	-15	-28	229	0.17	-0.12	0.64	28.28	1548.19	325.07
22422	0.51	0.35	26.13	-5	26	12	-14	-29	229	0.17	-0.12	0.64	28.28	1548.19	325.07
22442	0.55	0.33	26.35	-9	35	10	-16	-28	230	0.17	-0.12	0.64	28.28	1548.19	325.07
22462	0.57	0.36	26.56	-7	33	10	-15	-28	227	0.17	-0.12	0.64	28.28	1549.20	325.07
22482	0.58	0.36	26.76	-5	36	11	-17	-24	228	0.17	-0.12	0.64	28.28	1549.20	325.07
22502	0.51	0.42	26.97	-6	26	11	-16	-25	230	0.17	-0.12	0.64	28.28	1549.20	325.01
22522	0.46	0.45	27.16	-4	29	12	-18	-24	231	0.17	-0.12	0.64	28.28	1549.20	325.01
22542	0.40	0.52	27.36	-4	23	10	-19	-27	232	0.17	-0.12	0.64	28.28	1551.23	325.01
22562	0.41	0.62	27.55	-7	19	10	-16	-28	231	0.17	-0.12	0.64	28.28	1551.23	325.01
22582	0.43	0.64	27.74	-12	20	12	-16	-29	230	0.17	-0.12	0.64	28.28	1551.23	324.98
22602	0.48	0.65	27.92	-11	24	6	-17	-26	232	0.17	-0.12	0.67	28.28	1551.23	324.98
22622	0.45	0.69	28.08	-9	19	10	-17	-25	231	0.17	-0.12	0.67	28.28	1552.63	324.98
22642	0.41	0.72	28.23	-6	25	4	-16	-25	231	0.17	-0.12	0.67	28.28	1552.63	324.98
22665	0.37	0.73	28.40	-6	21	10	-13	-27	231	0.17	-0.12	0.67	28.28	1552.63	324.98
22685	0.38	0.67	28.54	-6	19	8	-14	-27	234	0.17	-0.12	0.67	28.28	1552.63	324.98
22705	0.39	0.62	28.68	-9	29	8	-17	-28	231	0.17	-0.12	0.67	28.28	1551.52	324.98
22725	0.42	0.67	28.81	-8	15	14	-16	-26	230	0.17	-0.12	0.65	28.28	1551.52	324.98
22745	0.40	0.69	28.95	-8	14	9	-16	-26	230	0.17	-0.12	0.65	28.28	1551.52	325.09
22765	0.38	0.71	29.08	-7	18	13	-13	-26	233	0.17	-0.12	0.65	28.28	1551.52	325.09
22785	0.37	0.65	29.21	-10	22	12	-14	-27	234	0.17	-0.12	0.65	28.29	1547.46	325.09
22805	0.38	0.61	29.34	-8	28	7	-14	-28	233	0.17	-0.12	0.65	28.29	1547.46	325.09
22825	0.40	0.57	29.47	-10	30	14	-11	-27	232	0.17	-0.12	0.65	28.29	1547.46	325.08
22845	0.41	0.47	29.60	-8	27	5	-11	-22	228	0.17	-0.12	0.63	28.29	1547.46	325.08
22865	0.30	0.38	29.71	-11	29	9	-12	-24	226	0.17	-0.12	0.63	28.29	1546.37	325.08
22885	0.25	0.32	29.81	-6	27	9	-13	-24	225	0.17	-0.12	0.63	28.29	1546.37	325.08
22905	0.20	0.30	29.92	-11	20	9	-12	-26	232	0.17	-0.12	0.63	28.29	1546.37	325.06
22925	0.21	0.26	30.02	-6	26	9	-14	-28	230	0.17	-0.12	0.63	28.29	1546.37	325.06
22945	0.26	0.27	30.11	-8	18	14	-14	-26	226	0.17	-0.12	0.63	28.28	1548.45	325.06
22965	0.26	0.27	30.21	-6	27	10	-12	-30	231	0.17	-0.12	0.66	28.28	1548.45	325.06
22985	0.34	0.21	30.31	-10	34	9	-14	-28	232	0.17	-0.12	0.66	28.28	1548.45	325.17
23005	0.38	0.22	30.41	-7	26	13	-12	-29	233	0.17	-0.12	0.66	28.28	1548.45	325.17
23025	0.42	0.17	30.50	-12	31	11	-10	-28	230	0.17	-0.12	0.66	28.29	1544.36	325.17
23045	0.45	0.08	30.60	-9	33	8	-13	-27	231	0.17	-0.12	0.66	28.29	1544.36	325.17
23065	0.44	0.08	30.69	-13	27	10	-12	-26	233	0.17	-0.12	0.66	28.29	1544.36	325.02
23085	0.42	0.06	30.79	-12	18	7	-12	-25	230	0.17	-0.12	0.64	28.29	1544.36	325.02
23105	0.37	0.05	30.90	-13	15	8	-14	-23	229	0.17	-0.12	0.64	28.28	1549.16	325.02
23125	0.28	0.08	31.00	-11	22	11	-15	-25	226	0.17	-0.12	0.64	28.28	1549.16	325.02
23145	0.26	0.11	31.10	-6	35	10	-13	-28	227	0.17	-0.12	0.64	28.28	1549.16	325.03
23165	0.30	0.10	31.19	-8	29	14	-12	-29	228	0.17	-0.12	0.64	28.28	1549.16	325.03
23185	0.36	0.06	31.28	-14	36	15	-13	-25	228	0.17	-0.12	0.64	28.28	1549.19	325.03
23205	0.33	0.06	31.38	-6	27	8	-15	-23	229	0.17	-0.12	0.65	28.28	1549.19	325.03
23225	0.25	0.08	31.48	-8	39	7	-17	-23	231	0.17	-0.12	0.65	28.28	1549.19	325.02
23245	0.18	0.18	31.58	-10	21	13	-16	-23	230	0.17	-0.12	0.65	28.28	1549.19	325.02
23268	0.09	0.25	31.69	-18	19	10	-15	-26	230	0.17	-0.12	0.65	28.28	1548.81	325.02
23288	0.10	0.27	31.78	-8	30	16	-12	-29	230	0.17	-0.12	0.65	28.28	1548.81	325.02
23308	0.19	0.23	31.87	-8	24	11	-15	-28	228	0.17	-0.12	0.65	28.28	1548.81	325.10
23328	0.23	0.26	31.95	-10	24	14	-12	-29	226	0.17	-0.12	0.63	28.28	1548.81	325.10
23348	0.30	0.21	32.02	-11	30	10	-13	-29	228	0.17	-0.12	0.63	28.29	1547.67	325.10
23368	0.36	0.18	32.09	-11	37	7	-14	-28	232	0.17	-0.12	0.63	28.29	1547.67	325.10
23388	0.40	0.18	32.16	-3	30	4	-14	-29	231	0.17	-0.12	0.63	28.29	1547.67	325.04
23408	0.45	0.18	32.22	-7	31	9	-14	-26	231	0.17	-0.12	0.63	28.29	1547.67	325.04
23428	0.42	0.20	32.28	-13	22	12	-18	-24	226	0.17	-0.12	0.63	28.28	1549.58	325.04
23448	0.35	0.30	32.33	-16	23	12	-20	-24	224	0.17	-0.12	0.65	28.28	1549.58	325.04
23468	0.29	0.45	32.40	-11	9	11	-19	-25	226	0.17	-0.12	0.65	28.28	1549.58	325.07
23488	0.26	0.55	32.47	-11	23	13	-17	-26	228	0.17	-0.12	0.65	28.28	1549.58	325.07
23508	0.25	0.60	32.54	-12	21	8	-12	-26	226	0.17	-0.12	0.65	28.28	1549.05	325.07
23528	0.25	0.52	32.60	-7	29	12	-13	-27	226	0.17	-0.12	0.65	28.28	1549.05	325.07
23548	0.28	0.47	32.66	-7	29	13	-15	-28	228	0.17	-0.12	0.65	28.28	1549.05	325.08
23568	0.32	0.46	32.72	-8	38	11	-14	-28	226	0.17	-0.12	0.65	28.28	1549.05	325.08
23588	0.35	0.44	32.78	-12	24	7	-14	-24	231	0.17	-0.12	0.65	28.28	1548.03	325.08
23608	0.29	0.42	32.82	-12	28	10	-14	-25	229	0.17	-0.12	0.65	28.28	1548.03	325.08
23628	0.25	0.40	32.86	-13	27	15	-15	-24	229	0.17	-0.12	0.65	28.28	1548.03	325.06
23648	0.20	0.42	32.90	-15	25	9	-14	-24	227	0.17	-0.12	0.65	28.28	1548.03	325.06
23668	0.15	0.41	32.94	-9	18	13	-17	-24	229	0.17	-0.12	0.65	28.28	1548.55	325.06
23688	0.11	0.46	32.98	-10	28	10	-16	-26	230	0.17	-0.12	0.62	28.28	1548.55	325.06
23708	0.13	0.49	33.03	-9	28	8	-10	-26	229	0.17	-0.12	0.62	28.28	1548.55	324.97
23728	0.14	0.38	33.07	-8	21	10	-10	-27	229	0.17	-0.12	0.62	28.28	1548.55	324.97
23748	0.17	0.28	33.11	-7	26	10	-12	-27	228	0.17	-0.12	0.62	28.28	1552.56	324.97
23768	0.20	0.23	33.15	-10	29	10	-13	-26	229	0.17	-0.12	0.62	28.28	1552.56	324.97
23788	0.21	0.22	33.19	-6	17	14	-17	-27	228	0.17	-0.12	0.62	28.28	1552.56	325.10
23808	0.23	0.31	33.23	-12	15	9	-19	-26	229	0.17	-0.12	0.64	28.28	1552.56	325.10
23828	0.22	0.44	33.26	-11	13	10	-16	-28	230	0.17	-0.12	0.64	28.29	1547.02	325.10
23848	0.27	0.47	33.29	-10	27	8	-17	-28	228	0.17	-0.12	0.64	28.29	1547.02	325.10
23873	0.32	0.54	33.32	-7	21	16	-16	-28	230	0.17	-0.12	0.64	28.29	1547.02	325.00
23893	0.35	0.56	33.34	-12	25	15	-16	-28	230	0.17	-0.12	0.64	28.29	1547.02	325.00
23913	0.39	0.58	33.37	-10	23	11	-16	-26	230	0.17	-0.12	0.64	28.28	1551.41	325.00
23933	0.37	0.59	33.40	-8	27	8	-17	-26	228	0.17	-0.12	0.64	28.28	1551.41	325.00
23953	0.35	0.63	33.43	-13	22	10	-14	-29	228	0.17	-0.12	0.64	28.28	1551.41	325.09
23973	0.41	0.61	33.46	-10	16	10	-13	-27	231	0.17	-0.12	0.64	28.28	1551.41	325.09
23993	0.41	0.57	33.48	-10	16	14	-13	-24	229	0.17	-0.12	0.64	28.29	1546.22	325.09
24013	0.34	0.52	33.51	-11	22	11	-13	-27	231	0.17	-0.12	0.64	28.29	1546.22	325.09
24033	0.35	0.48	33.54	-10	20	10	-13	-28	228	0.17	-0.12	0.64	28.29	1546.22	325.05
24053	0.38	0.44	33.57	-12	24	9	-14	-29	228	0.17	-0.12	0.64	28.29	1546.22	325.05
24073	0.43	0.43	33.60	-10	21	10	-15	-27	229	0.17	-0.12	0.64	28.28	1547.98	325.05
24093	0.44	0.44	33.64	-7	23	9	-14	-27	231	0.17	-0.12	0.64	28.28	1547.98	325.05
24113	0.44	0.42	33.67	-10	28	6	-14	-25	230	0.17	-0.12	0.64	28.28	1547.98	325.04
24133	0.39	0.42	33.70	-10	13	12	-14	-26	228	0.17	-0.12	0.64	28.28	1547.98	325.04
24153	0.37	0.42	33.73	-12	18	10	-15	-26	229	0.17	-0.12	0.64	28.28	1549.46	325.04
24173	0.36	0.42	33.76	-9	30	7	-15	-27	229	0.17	-0.12	0.66	28.28	1549.46	325.04
24193	0.36	0.44	33.77	-10	19	15	-15	-25	229	0.17	-0.12	0.66	28.28	1549.46	325.02
24213	0.32	0.46	33.78	-15	14	11	-12	-28	228	0.17	-0.12	0.66	28.28	1549.46	325.02
24233	0.35	0.40	33.79	-10	27	11	-11	-28	227	0.17	-0.12	0.66	28.28	1550.61	325.02
24253	0.39	0.32	33.80	-7	26	13	-14	-28	230	0.17	-0.12	0.66	28.28	1550.61	325.02
24273	0.43	0.30	33.82	-4	34	8	-17	-27	226	0.17	-0.12	0.66	28.28	1550.61	325.04
24293	0.43	0.37	33.83	-11	24	12	-19	-27	228	0.17	-0.12	0.64	28.28	1550.61	325.04
24313	0.44	0.47	33.87	-4	28	11	-19	-26	227	0.17	-0.12	0.64	28.28	1550.92	325.04
24333	0.41	0.56	33.90	-13	26	12	-14	-26	232	0.17	-0.12	0.64	28.28	1550.92	325.04
24353	0.39	0.55	33.93	-8	12	13	-13	-28	228	0.17	-0.12	0.64	28.28	1550.92	325.11
24373	0.42	0.51	33.97	-10	19	12	-11	-27	227	0.17	-0.12	0.64	28.28	1550.92	325.11
24393	0.43	0.42	34.00	-7	27	10	-14	-25	231	0.17	-0.12	0.64	28.29	1546.97	325.11
24413	0.38	0.41	34.04	-10	23	11	-12	-22	227	0.17	-0.12	0.64	28.29	1546.97	325.11
24433	0.27	0.34	34.07	-11	32	9	-13	-27	229	0.17	-0.12	0.64	28.29	1546.97	325.04
24456	0.29	0.30	34.10	-13	30	12	-16	-27	229	0.17	-0.12	0.64	28.29	1546.97	325.04
24476	0.31	0.34	34.12	-7	24	12	-15	-25	230	0.17	-0.12	0.64	28.28	1549.14	325.04
24496	0.28	0.35	34.15	-6	31	11	-14	-25	231	0.17	-0.12	0.64	28.28	1549.14	325.04
24516	0.25	0.34	34.16	-10	27	18	-13	-28	229	0.17	-0.12	0.64	28.28	1549.14	325.01
24536	0.29	0.32	34.19	-9	23	13	-15	-25	230	0.17	-0.12	0.64	28.28	1549.14	325.01
24556	0.26	0.35	34.19	-12	18	10	-14	-26	225	0.17	-0.12	0.64	28.28	1551.22	325.01
24576	0.26	0.34	34.20	-6	24	10	-15	-27	226	0.17	-0.12	0.64	28.28	1551.22	325.01
24596	0.28	0.35	34.20	-11	29	12	-15	-27	227	0.17	-0.12	0.64	28.28	1551.22	325.08
24616	0.30	0.36	34.21	-9	29	10	-16	-26	230	0.17	-0.12	0.64	28.28	1551.22	325.08
24636	0.30	0.40	34.21	-4	24	12	-14	-27	230	0.17	-0.12	0.64	28.28	1548.21	325.08
24656	0.31	0.39	34.22	-9	27	10	-16	-28	228	0.17	-0.11	0.63	28.28	1548.21	325.08
24676	0.35	0.41	34.21	-10	36	11	-16	-28	229	0.17	-0.11	0.63	28.28	1548.21	325.06
24696	0.38	0.44	34.21	-12	27	11	-13	-29	231	0.17	-0.11	0.63	28.28	1548.21	325.06
24716	0.43	0.40	34.21	-11	27	4	-13	-26	234	0.17	-0.11	0.63	28.28	1549.23	325.06
24736	0.40	0.36	34.21	-10	24	12	-12	-29	232	0.17	-0.11	0.63	28.28	1549.23	325.06
24756	0.45	0.31	34.20	-11	28	14	-12	-29	228	0.17	-0.11	0.63	28.28	1549.23	325.04
24776	0.50	0.26	34.19	-10	22	12	-14	-30	227	0.17	-0.12	0.64	28.28	1549.23	325.04
24796	0.56	0.25	34.22	-6	35	9	-11	-28	228	0.17	-0.12	0.64	28.28	1549.31	325.04
24816	0.58	0.16	34.25	-7	43	10	-14	-31	231	0.17	-0.12	0.64	28.28	1549.31	325.04
24836	0.65	0.16	34.27	-11	35	11	-15	-29	231	0.17	-0.12	0.64	28.28	1549.31	325.09
24856	0.68	0.18	34.30	-9	31	8	-14	-28	231	0.17	-0.12	0.64	28.28	1549.31	325.09
24876	0.68	0.20	34.33	-8	20	9	-13	-30	230	0.17	-0.12	0.64	28.29	1546.00	325.09
24896	0.72	0.19	34.35	-9	24	13	-14	-28	227	0.17	-0.12	0.64	28.29	1546.00	325.09
24916	0.72	0.20	34.39	-9	24	12	-12	-27	228	0.17	-0.12	0.64	28.29	1546.00	325.16
24936	0.70	0.16	34.44	-7	23	8	-15	-28	229	0.17	-0.12	0.64	28.29	1546.00	325.16
24956	0.70	0.19	34.49	-7	33	6	-15	-26	232	0.17	-0.12	0.64	28.29	1544.43	325.16
24976	0.65	0.22	34.53	-12	22	11	-16	-26	230	0.17	-0.12	0.64	28.29	1544.43	325.16
24996	0.60	0.26	34.58	-10	35	7	-17	-26	228	0.17	-0.12	0.64	28.29	1544.43	325.04
25016	0.56	0.32	34.62	-12	32	9	-18	-30	226	0.17	-0.12	0.63	28.29	1544.43	325.04
25036	0.62	0.40	34.62	-9	30	14	-18	-28	226	0.17	-0.12	0.63	28.28	1550.24	325.04
25059	0.62	0.49	34.63	-10	23	12	-16	-25	231	0.17	-0.12	0.63	28.28	1550.24	325.04
25079	0.56	0.52	34.64	-9	21	9	-15	-25	229	0.17	-0.12	0.63	28.28	1550.24	325.07
25099	0.50	0.53	34.64	-11	18	11	-14	-26	225	0.17	-0.12	0.63	28.28	1550.24	325.07
25119	0.47	0.51	34.65	-10	25	9	-14	-27	228	0.17	-0.12	0.63	28.28	1548.68	325.07
25139	0.47	0.47	34.66	-8	35	12	-16	-26	231	0.17	-0.12	0.65	28.28	1548.68	325.07
25159	0.45	0.50	34.66	-8	26	10	-17	-27	232	0.17	-0.12	0.65	28.28	1548.68	325.02
25179	0.45	0.53	34.65	-8	31	12	-15	-23	230	0.17	-0.12	0.65	28.28	1548.68	325.02
25199	0.36	0.53	34.65	-8	22	11	-14	-25	227	0.17	-0.12	0.65	28.28	1550.00	325.02
25219	0.32	0.51	34.65	-10	24	12	-14	-25	228	0.17	-0.12	0.65	28.28	1550.00	325.02
25239	0.29	0.51	34.65	-13	11	10	-14	-26	232	0.17	-0.12	0.65	28.28	1550.00	325.02
25259	0.28	0.50	34.65	-10	13	10	-13	-26	232	0.17	-0.12	0.65	28.28	1550.00	325.02
25279	0.27	0.47	34.65	-9	16	11	-11	-28	230	0.17	-0.12	0.65	28.28	1550.53	325.02
25299	0.31	0.38	34.65	-9	28	7	-8	-27	229	0.17	-0.12	0.65	28.28	1550.53	325.02
25319	0.33	0.21	34.65	-10	42	11	-11	-27	231	0.17	-0.12	0.65	28.28	1550.53	325.08
25339	0.34	0.13	34.65	-10	34	11	-12	-24	231	0.17	-0.12	0.65	28.28	1550.53	325.08
25359	0.29	0.09	34.64	-3	36	10	-13	-23	228	0.17	-0.12	0.65	28.28	1548.77	325.08
25379	0.21	0.09	34.64	-13	21	11	-14	-22	231	0.17	-0.12	0.65	28.28	1548.77	325.08
25399	0.12	0.11	34.66	-12	23	10	-16	-25	231	0.17	-0.12	0.65	28.28	1548.77	325.09
25419	0.10	0.19	34.68	-12	17	7	-17	-23	232	0.17	-0.12	0.65	28.28	1548.77	325.09
25439	0.05	0.28	34.70	-9	15	11	-18	-25	233	0.17	-0.12	0.65	28.29	1547.53	325.09
25459	0.04	0.38	34.72	-11	14	7	-14	-27	232	0.17	-0.12	0.65	28.29	1547.53	325.09
25479	0.08	0.36	34.74	-10	32	9	-14	-28	230	0.17	-0.12	0.65	28.29	1547.53	325.09
25499	0.13	0.36	34.76	-13	19	9	-14	-26	231	0.17	-0.12	0.64	28.29	1547.53	325.02
25519	0.14	0.33	34.76	-11	38	8	-14	-27	229	0.17	-0.12	0.64	28.28	1551.85	325.02
25539	0.17	0.34	34.76	-11	19	12	-16	-24	228	0.17	-0.12	0.64	28.28	1551.85	325.02
25559	0.13	0.37	34.75	-9	29	9	-19	-26	231	0.17	-0.12	0.64	28.28	1551.85	325.02
25579	0.14	0.48	34.75	-10	21	12	-16	-26	232	0.17	-0.12	0.64	28.28	1551.85	325.08
25599	0.15	0.51	34.75	-9	21	9	-15	-27	231	0.17	-0.12	0.64	28.28	1549.04	325.08
25619	0.18	0.52	34.74	-9	15	13	-12	-28	231	0.17	-0.12	0.64	28.28	1549.04	325.08
25646	0.25	0.43	34.74	-7	25	7	-14	-30	231	0.17	-0.12	0.64	28.28	1549.04	325.02
25666	0.33	0.42	34.75	-11	18	7	-15	-31	231	0.17	-0.12	0.64	28.28	1549.04	325.02
25686	0.43	0.45	34.74	-12	13	9	-14	-27	231	0.17	-0.12	0.64	28.28	1551.01	325.02
25706	0.43	0.44	34.75	-8	21	5	-16	-27	230	0.17	-0.12	0.64	28.28	1551.01	325.02
25726	0.43	0.47	34.75	-10	24	10	-17	-26	229	0.17	-0.12	0.64	28.28	1551.01	325.02
25746	0.41	0.51	34.73	-11	27	18	-14	-25	229	0.17	-0.12	0.64	28.28	1551.01	325.02
25766	0.37	0.49	34.75	-10	26	8	-15	-23	229	0.17	-0.12	0.64	28.28	1549.94	325.02
25786	0.28	0.50	34.76	-12	22	11	-15	-24	231	0.17	-0.12	0.64	28.28	1549.94	325.02
25806	0.22	0.51	34.77	-15	16	10	-16	-25	233	0.17	-0.12	0.64	28.28	1549.94	325.04
25826	0.19	0.53	34.78	-12	22	9	-14	-25	228	0.17	-0.12	0.64	28.28	1549.94	325.04
25846	0.17	0.53	34.79	-12	11	12	-14	-23	227	0.17	-0.12	0.64	28.28	1549.08	325.04
25866	0.11	0.51	34.80	-11	23	9	-15	-25	230	0.17	-0.12	0.65	28.28	1549.08	325.04
25886	0.09	0.52	34.77	-12	12	14	-14	-25	232	0.17	-0.12	0.65	28.28	1549.08	325.09
25906	0.09	0.51	34.74	-7	20	13	-13	-24	229	0.17	-0.12	0.65	28.28	1549.08	325.09
25926	0.05	0.46	34.72	-9	24	9	-13	-28	229	0.17	-0.12	0.65	28.28	1548.09	325.09
25946	0.11	0.43	34.70	-11	17	10	-14	-29	229	0.17	-0.12	0.65	28.28	1548.09	325.09
25966	0.19	0.43	34.67	-11	12	12	-15	-28	231	0.17	-0.12	0.65	28.28	1548.09	324.99
25986	0.24	0.44	34.66	-11	23	7	-15	-26	233	0.17	-0.11	0.65	28.28	1548.09	324.99
26006	0.23	0.45	34.63	-14	22	14	-13	-25	229	0.17	-0.11	0.65	28.28	1551.69	324.99
26026	0.21	0.43	34.61	-9	15	11	-13	-25	230	0.17	-0.11	0.65	28.28	1551.69	324.99
26046	0.19	0.39	34.58	-8	21	13	-15	-27	227	0.17	-0.11	0.65	28.28	1551.69	325.03
26066	0.22	0.40	34.56	-7	29	11	-16	-26	228	0.17	-0.11	0.65	28.28	1551.69	325.03
26086	0.22	0.44	34.54	-8	17	11	-16	-26	226	0.17	-0.11	0.65	28.28	1549.46	325.03
26106	0.22	0.48	34.52	-9	23	10	-14	-26	228	0.17	-0.12	0.65	28.28	1549.46	325.03
26126	0.22	0.47	34.51	-12	18	12	-12	-27	229	0.17	-0.12	0.65	28.28	1549.46	325.11
26146	0.23	0.41	34.49	-14	20	11	-13	-26	229	0.17	-0.12	0.65	28.28	1549.46	325.11
26166	0.23	0.39	34.48	-13	15	11	-14	-26	230	0.17	-0.12	0.65	28.29	1546.42	325.11
26186	0.22	0.38	34.47	-11	20	10	-14	-25	232	0.17	-0.12	0.65	28.29	1546.42	325.11
26206	0.20	0.38	34.46	-10	18	11	-15	-25	231	0.17	-0.12	0.65	28.29	1546.42	325.07
26226	0.18	0.41	34.44	-7	12	14	-12	-27	231	0.17	-0.12	0.64	28.29	1546.42	325.07
26250	0.22	0.34	34.44	-9	22	11	-15	-26	231	0.17	-0.12	0.64	28.28	1548.56	325.07
26270	0.22	0.37	34.43	-8	16	13	-15	-28	231	0.17	-0.12	0.64	28.28	1548.56	325.07
26290	0.27	0.39	34.42	-8	25	14	-13	-25	231	0.17	-0.12	0.64	28.28	1548.56	325.03
26310	0.23	0.35	34.41	-12	23	10	-12	-26	232	0.17	-0.12	0.64	28.28	1548.56	325.03
26330	0.23	0.30	34.41	-8	29	9	-12	-28	229	0.17	-0.12	0.64	28.28	1551.14	325.03
26350	0.28	0.26	34.41	-9	19	5	-15	-29	230	0.17	-0.12	0.65	28.28	1551.14	325.03
26370	0.34	0.29	34.42	-10	16	7	-14	-28	228	0.17	-0.12	0.65	28.28	1551.14	325.05
26390	0.37	0.30	34.43	-14	21	11	-16	-29	230	0.17	-0.12	0.65	28.28	1551.14	325.05
26410	0.42	0.34	34.44	-9	24	9	-16	-28	229	0.17	-0.12	0.65	28.28	1550.76	325.05
